"FILE_PATH"	"GEO_ID"	"NOMBRE_DEL_PROYECTO"	"RESUMEN_DEL_PROYECTO"	"PMID"	"FECHA_DE_PUBLICACION"	"ORGANISMO"	"BIOPROJECT_ID"	"SRA_ID"	"SERIES_TYPE"	"SAMPLE_TYPE"	"SAMPLE_DESCRIPTION"
"data/GSE36nnn/GSE36377/matrix/metadata.txt.gz"	"GSE36377"	"Activating_transcription_factor_3_regulates_immune_and_metabolic_homeostasis"	"Integration_of_metabolic,_stress_and_immune_responses_plays_a_fundamental_role_during_animal_development_to_maintain_energy_homeostasis_while_ensuring_growth_and_proper_developmental_timing._Perturbation_of_metabolic_and_immune_signaling_circuits_has_detrimental_consequences_to_animal_development_including_growth_retardation,_organ_malfunction_and_emergence_of_the_metabolic_syndrome._Here,_we_demonstrate_that_the_Drosophila_basic_region-leucine_zipper_(bZIP)_protein,_Activating_transcription_factor_3_(Atf3),_safeguards_a_balance_of_metabolic_and_immune_system_responses_during_fly_development._Loss_of_Atf3_function_results_in_lethality_during_late-larval_and_pupal_stages._Atf3-deficient_larvae_exhibit_phenotypes_resembling_the_metabolic_syndrome_in_mammals._Excessive_accumulation_of_lipids_in_the_larval_fat_body_and_gut_is_accompanied_by_altered_expression_of_genes_involved_in_lipid_metabolism._Moreover,_the_fat_body_of_atf3_mutants_becomes_infiltrated_by_hemocytes._The_major_pro-inflammatory_pathways_signaling_through_JNK_and_Imd_are_hyperactivated_in_atf3_mutants,_causing_ectopic_expression_of_antimicrobial_peptide_genes._Suppression_of_the_immune_response,_achieved_by_reducing_the_gene_dose_of_the_transcription_factors_FOXO_or_NF-kappaB/Relish,_significantly_improves_lipid_metabolism_and_normalizes_gene_expression_profile_of_atf3_mutants._In_addition,_heterozygosity_of_relish_partially_rescues_lethality_of_the_atf3_mutants._Our_data_thus_identify_Atf3_as_an_essential_player_that_links_metabolic_and_immune_system_homeostasis_during_animal_development."	"22851689"	"Public_on_Nov_05_2012"	"Drosophila_melanogaster"	"PRJNA153257"	"SRP011390"	"Expression_profiling_by_high_throughput_sequencing"	"SRA"	NA
"data/GSE40nnn/GSE40471/matrix/metadata.txt.gz"	"GSE40471"	"Maternal_slimming_reprograms_metabolic_gene_expression_in_mice_offspring_(NimbleGen_expression)"	"Slimming_is_globally_prevalent_especially_in_young_women,_and_it_may_contribute_to_the_metabolic_health_of_their_offspring._Whereas_some_Lamarckian_ideas_about_environmental_inheritance_have_been_dismissed,_increasing_evidence_suggest_that_certain_acquired_traits_can_be_transmitted_to_the_next_generation._It_is_therefore_of_great_interest_to_determine_how_and_to_what_extent_a_maternal_lifestyle_change_contributes_to_their_offspring._Here_we_show_that_enriched_environment_(EE)_induced_maternal_slimming_improves_general_health_and_reprograms_metabolic_gene_expression_in_mice_offspring._EE_in_mothers_induced_decreased_body_weight,_adiposity,_and_improved_glucose_tolerance_and_insulin_sensitivity._Relative_to_controls,_their_offspring_exhibited_improved_general_health_such_as_reduced_fat_accumulation,_enhanced_metabolic_parameters_as_well_as_glucose_tolerance_and_insulin_sensitivity._Maternal_slimming_altered_the_expression_of_1,732_genes_in_the_liver_of_offspring,_with_coherent_downregulation_of_genes_involved_in_lipid_and_cholesterol_biosynthesis._Epigenomic_profiling_in_offspring_revealed_numerous_changes_in_cytosine_methylation_depending_on_maternal_slimming,_including_hypermethylation_of_several_genes_involved_in_lipid_biosynthesis,_correlated_with_the_downregulation_of_these_genes._Maternal_slimming_also_altered_overall_transcriptome_patterns_in_mature_oocytes,_which_contributes_largely_to_the_metabolic_health_and_gene_expression_patterns_in_offspring._Overall,_our_studies_suggest_that_maternal_slimming_have_a_beneficial_role_in_regulating_metabolic_profiles_in_offspring,_implying_that_it_might_be_considered_as_a_potential_strategy_to_reverse_the_global_prevalence_of_obesity_and_related_metabolic_syndromes."	"25555918"	"Public_on_Aug_30_2012"	"Mus_musculus"	"PRJNA174108"	NA	"Expression_profiling_by_array"	"RNA"	"This_sample_is_the_first_of_five_control_biological_replicates_used_in_this_experiment,_each_from_separate_animals."
"data/GSE40nnn/GSE40477/matrix/metadata.txt.gz"	"GSE40477"	"Maternal_slimming_reprograms_metabolic_gene_expression_in_mice_offspring_(NimbleGen_methylation)"	"Slimming_is_globally_prevalent_especially_in_young_women,_and_it_may_contribute_to_the_metabolic_health_of_their_offspring._Whereas_some_Lamarckian_ideas_about_environmental_inheritance_have_been_dismissed,_increasing_evidence_suggest_that_certain_acquired_traits_can_be_transmitted_to_the_next_generation._It_is_therefore_of_great_interest_to_determine_how_and_to_what_extent_a_maternal_lifestyle_change_contributes_to_their_offspring._Here_we_show_that_enriched_environment_(EE)_induced_maternal_slimming_improves_general_health_and_reprograms_metabolic_gene_expression_in_mice_offspring._EE_in_mothers_induced_decreased_body_weight,_adiposity,_and_improved_glucose_tolerance_and_insulin_sensitivity._Relative_to_controls,_their_offspring_exhibited_improved_general_health_such_as_reduced_fat_accumulation,_enhanced_metabolic_parameters_as_well_as_glucose_tolerance_and_insulin_sensitivity._Maternal_slimming_altered_the_expression_of_1,732_genes_in_the_liver_of_offspring,_with_coherent_downregulation_of_genes_involved_in_lipid_and_cholesterol_biosynthesis._Epigenomic_profiling_in_offspring_revealed_numerous_changes_in_cytosine_methylation_depending_on_maternal_slimming,_including_hypermethylation_of_several_genes_involved_in_lipid_biosynthesis,_correlated_with_the_downregulation_of_these_genes._Maternal_slimming_also_altered_overall_transcriptome_patterns_in_mature_oocytes,_which_contributes_largely_to_the_metabolic_health_and_gene_expression_patterns_in_offspring._Overall,_our_studies_suggest_that_maternal_slimming_have_a_beneficial_role_in_regulating_metabolic_profiles_in_offspring,_implying_that_it_might_be_considered_as_a_potential_strategy_to_reverse_the_global_prevalence_of_obesity_and_related_metabolic_syndromes."	"25555918"	"Public_on_Aug_30_2012"	"Mus_musculus,!Sample_organism_ch2"	"PRJNA174109"	NA	"Methylation_profiling_by_genome_tiling_array"	"genomic"	"MeDIP-chip_of_offspring_from_maternal_control."
"data/GSE40nnn/GSE40478/matrix/metadata.txt.gz"	"GSE40478"	"Maternal_slimming_reprograms_metabolic_gene_expression_in_mice_offspring__(mRNA-Seq)"	"Slimming_is_globally_prevalent_especially_in_young_women,_and_it_may_contribute_to_the_metabolic_health_of_their_offspring._Whereas_some_Lamarckian_ideas_about_environmental_inheritance_have_been_dismissed,_increasing_evidence_suggest_that_certain_acquired_traits_can_be_transmitted_to_the_next_generation._It_is_therefore_of_great_interest_to_determine_how_and_to_what_extent_a_maternal_lifestyle_change_contributes_to_their_offspring._Here_we_show_that_enriched_environment_(EE)_induced_maternal_slimming_improves_general_health_and_reprograms_metabolic_gene_expression_in_mice_offspring._EE_in_mothers_induced_decreased_body_weight,_adiposity,_and_improved_glucose_tolerance_and_insulin_sensitivity._Relative_to_controls,_their_offspring_exhibited_improved_general_health_such_as_reduced_fat_accumulation,_enhanced_metabolic_parameters_as_well_as_glucose_tolerance_and_insulin_sensitivity._Maternal_slimming_altered_the_expression_of_1,732_genes_in_the_liver_of_offspring,_with_coherent_downregulation_of_genes_involved_in_lipid_and_cholesterol_biosynthesis._Epigenomic_profiling_in_offspring_revealed_numerous_changes_in_cytosine_methylation_depending_on_maternal_slimming,_including_hypermethylation_of_several_genes_involved_in_lipid_biosynthesis,_correlated_with_the_downregulation_of_these_genes._Maternal_slimming_also_altered_overall_transcriptome_patterns_in_mature_oocytes,_which_contributes_largely_to_the_metabolic_health_and_gene_expression_patterns_in_offspring._Overall,_our_studies_suggest_that_maternal_slimming_have_a_beneficial_role_in_regulating_metabolic_profiles_in_offspring,_implying_that_it_might_be_considered_as_a_potential_strategy_to_reverse_the_global_prevalence_of_obesity_and_related_metabolic_syndromes."	"25555918"	"Public_on_Aug_30_2012"	"Mus_musculus"	"PRJNA174110"	"SRP015324"	"Expression_profiling_by_high_throughput_sequencing"	"SRA"	"mRNA"
"data/GSE41nnn/GSE41709/matrix/metadata.txt.gz"	"GSE41709"	"Perinatal_Calorie_Restriction_with_IUGR_Perturbs_Hepatic_Circadian_Cycling_in_Rat_Male_Offspring"	"Aside_from_the_perinatal_complications_associated_with_low_birth_weight,_individuals_born_with_intra-uterine_growth_restriction_suffer_from_chronic_diseases_late_in_life_that_ultimately_lead_to_a_shortened_lifespan._These_late_life_metabolic_sequelae_of_low_birth_weight_include_obesity_and_metabolic_syndrome,_diabetes_mellitus,_cardiovascular_disease,_hypertension,_stroke,_dyslipidemia,_and_non-alcoholic_fatty_liver_disease/steatohepatitis._Animal_models_employing_perinatal_calorie_restriction_recapitulate_the_observations_made_in_humans._Interestingly,_if_continued_calorie_restriction_is_employed_post-natally_the_late_life_sequelae_of_intra-uterine_growth_restriction_are_ameliorated._These_observations_linking_both_fetal_and_early_post_natal_growth_to_later_health_is_now_termed_the_developmental_origins_of_health_and_disease._To_further_our_understanding_of_the_mechanism_of_how_early_growth_affects_late_life_health_we_have_employed_Affymetrix_microarray-based_expression_profiling_to_characterize_hepatic_gene_expression_in_a_rat_model_of_maternal_semi-nutrient_restriction._In_these_experiments_we_have_limited_maternal_calorie_intake_to_50%_of_normal_so_as_to_create_3_groups_of_animals:_Control_(Con)_male_offspring_born_to_mothers_who_were_fed_normally_throughout_gestation_and_lactation;_intra-uterine_calorie_restricted_male_offspring_(IUCR)_born_to_mothers_who_had_50%_restriction_of_calories_from_e11_to_e21;_and_combined_intra-uterine_and_post-natal_calorie_restriction_(IPCR)_male_offspring_who_were_born_to_mothers_who_received_calorie_restriction_during_both_fetal_growth_(e11_to_e21)_and_post-natally_(p1-p21)._Livers_were_collected_at_p21(day_21_of_life)_for_Con_and_IPCR_groups_(IUCR_withheld_owing_to_‘catch_up”_growth),_and_at_p450_(day_450_of_life)_for_Con,_IUCR,_and_IPCR._The_profiling_data_reveals_clear_alteration_of_circadian_cycling_at_P21,_and_subtle_changes_for_circadian_gene_expression_at_p450._In_addition,_a_clear_transcriptional_response_is_found_during_active_calorie_restriction_at_p21_but_an_absence_of_a_transcriptional_response_late_in_life_at_p450."	NA	"Public_on_Jun_01_2014"	"Rattus_norvegicus"	"PRJNA178006"	NA	"Expression_profiling_by_array"	"RNA"	NA
"data/GSE41nnn/GSE41932/matrix/metadata.txt.gz"	"GSE41932"	"Female_Mice_Lacking_p47phox_Have_Altered_Adipose_Tissue_Gene_Expression_and_are_Protected_against_High_Fat-Induced_Obesity_and_Metabolic_Syndrome"	"Oxidative_stress_in_adipose_tissue_and_liver_has_been_linked_to_the_development_of_obesity.__NADPH_oxidases_(NOX)_enzymes_are_a_major_source_of_reactive_oxygen_species_(ROS)._The_current_study_was_designed_to_determine_if_NOX2-generated_ROS_play_a_role_in_development_of_obesity_and_metabolic_syndrome_after_high_fat_feeding._Wild_type_(WT)_mice_and_mice_lacking_the_cytosolic_NOX2_activated_protein_p47phox_(P47KO)_were_fed_AIN-93G_diets_or_high_fat_diets_(HFD)_containing_45%_fat_and_0.5%_cholesterol_for_13_weeks_from_weaning._Affymetrix_array_analysis_revealed_dramatically_less_expression_of_mRNA_of_genes_linked_to_energy_metabolism,__adipocyte_differentiation_(PPARγ,_Runx2)_and_fatty_acid_uptake_(CD36,_lipoprotein_lipase)_in_fat_pads_from_female_HFD-P47KO_mice_compared_to_HFD-WT_females._These_data_suggest_that_NOX2_is_an_important_regulator_of_metabolic_homeostasis_and_that_NOX2-associated_ROS_plays_an_important_role_in_development_of_diet-induced_obesity_particularly_in_the_female"	"23482812"	"Public_on_Nov_01_2012"	"Mus_musculus"	"PRJNA178540"	NA	"Expression_profiling_by_array"	"RNA"	"abdominal_fat_gene_expression,Abdominal_fat_pads_were_collected_and_fresh_frozen_in_liquid_nitrogen,Groups_of_C57BL/6_and_P47KO__female_mice_were_fed_casein_or_high_fat_diet_starting_at_post-natal_day_(PND)_28._After_13_weeks_the_mice_were_sacrifized_and_abdominal_fat_pads_were_collected_and_fresh_frozen_in_liquid_nitrogen."
"data/GSE44nnn/GSE44593/matrix/metadata.txt.gz"	"GSE44593"	"Molecular_Evidence_for_a_Dimensional_Basis_of_Depression"	"Here_we_identified_a_set_of_genes_with_frequent_expression_changes_in_the_postmortem_brain_of_MDD_subjectsand_show_that_this_gene_set_is_genetically_related_to_brain_and_organ_illnesses_frequently_associated_with_MDD._Specifically,_we_performed_a_meta-analysis_of_eight_gene_array_studies_in_three_corticolimbic_brain_regions_and_identified_~450_genes_frequentlyderegulated_in_MDD_(n=103_subjects,_50.5%MDD)._These_“MetaA-MDD”_genes_includepreviously-implicated_neuroplasticity-_and_stress-related_genes_(CRH,_BDNF,_VGF),_encompass_multiple_synaptic_and_signaling_pathways,_and_suggests_complex_changes_in_cell_structure_and_function._MetaA-MDD_genes_display_low_connectivity_andhubnessin_coexpression_networks_andare_evenly_distributed_throughout_the_genome._However,_MetaA-MDD_genesare_significantly_over-represented_in_gene_sets_identified_by_the_genome-wide_association_studies_for_brain_disorders_and_organ_diseases_sharing_clinical_co-morbidity_with_MDD_(e.g.,_cardiovascular,_metabolic_syndrome),_but_not_for_other_diseases_or_body_functions._Together,_this_study_describes_a_robustmolecular_characterization_of_altered_brain_function_in_MDD,_and_provides_evidence_for_a_shared_genetic_structure_linking_MDD_andrelated_illnesses,_together_biologically_defining_abroader_dimensional_definition_ofa_depressive-like_syndrome."	NA	"Public_on_Jan_01_2016"	"Homo_sapiens"	"PRJNA190603"	NA	"Expression_profiling_by_array"	"RNA"	"Gene_expression_data_from_human_postmotem_brain_region_AMY"
"data/GSE44nnn/GSE44901/matrix/metadata.txt.gz"	"GSE44901"	"Maternal_western_diet_primes_susceptibility_to_hepatic_inflamation_in_adult_male_mouse_offspring"	"Background_&_Aims:_The_influences_of_the_maternal_diet_during_gestation_has_been_suggested_to_be_involved_in_the_development_of_different_aspects_of_the_metabolic_syndrome._In_our_mouse_model_we_characterised_the_role_of_maternal_western_diet_in_the_development_of_non-alcoholic_fatty_liver_disease_(NAFLD)_in_the_offspring.,Conclusion:_Maternal_dietary_fat_intake_during_critical_developmental_phases_programs_susceptibility_to_liver_disease_in_mouse_offspring._This_was_mediated_by_shifts_in_lipid_metabolism_and_inflammatory_response._Long_lasting_epigenetic_changes_may_underlie_this_dysregulation,Methods:_Female_mice_were_fed_either_a_western_(W)_or_low-fat_control_(L)_semi-synthetic_diet_before_and_during_gestation_and_lactation._At_weaning,_male_offspring_were_assigned_either_the_W_or_the_L_diet,_generating_four_experimental_groups:_WW,_WL,_LW_and_LL_offspring._Biochemical,_histological_and_epigenetic_indicators_were_investigated_at_29_weeks_of_age.,Results:_Male_offspring_exposed_to_prenatal_western_style_diet__and_to_a_post-weaning_W_diet_(WW)_showed_hepatomegaly_combined_with_increased_hepatic_cholesterol_and_triglycerides_accumulation,_compared_to_LW_offspring._This_was_associated_with_up-regulation_of_de_novo_lipid_synthesis_and_dysregulation_of_beta_oxidation_and_lipid_storage._Elevated_hepatic_transaminases_and_increased_expression_of_Tnfa,_Cd11,_Mcp1_and_Tgfb_underpin_the_severity_of_liver_injury._Histological_analysis_supported_the_presence_of_steatohepatitis_in_the_WW_offspring._In_addition_alterations_in_DNA_methylation_in_key_metabolic_genes_(Ppara,_Insig,_Fasn)__were_detected."	"24224789"	"Public_on_Jan_21_2014"	"Mus_musculus"	"PRJNA192220"	NA	"Expression_profiling_by_array"	"RNA"	"L=low-fat_control_diet_,_W=western_type_diet,X5511133035_B"
"data/GSE52nnn/GSE52517/matrix/metadata.txt.gz"	"GSE52517"	"Seeking_genes_responsible_for_developmental_origins_of_health_and_disease_from_the_fetal_mouse_liver_following_maternal_food_restriction_[Methylation]"	"Non-optimal_fetal_environments_resulting_in_low_birth_weight_have_epidemiologically_been_associated_with_a_higher_risk_of_adult_diseases._In_animal_models,_maternal_undernutrition_has_successfully_demonstrated_that_offspring_owed_increased_risks_for_adult_diseases._In_mice,_shorten_life_span_was_also_demonstrated_in_offspring_following_maternal_undernutrition._In_the_present_study,_we_treated_pregnant_mice_with_50%_food_restriction_(FR),_and_performed_global_gene_expression_and_promotor_DNA_methylation_profiling_on_the_fetal_livers._Considering_that_effects_of_food_restriction_is_opposite_between_before_and_after_birth,_we_further_searched_genes_which_are_regulated_oppositely_against_adult_calorie_restriction_(CR)_and_commonly_against_aging._Among_searched_genes,_trib1_has_already_been_demonstrated_to_contribute_to_a_risk_of_cardiovascular_disease,_hypertriglyceridaemia_and_insulin_resistance._The_present_result_suggests_that_expression_of_trib1_is_affected_by_maternal_nutrition,_and_is_one_of_the_most_responsible_genes_for_developmental_origins_of_metabolic_syndrome._In_addition,_lepr_was_also_down-regulated_by_maternal_FR,_suggested_a_potential_role_of_this_gene_in_induction_of_obesity_and_diabetes._Promotor_DNA_methylation_profiling_as_well_as_gene_expression_profiling_revealed_that_glucocorticoid_receptor_target_genes_were_regulated_by_maternal_FR._This_finding_supports_previous_studies_that_suggest_an_important_role_for_glucocorticoid_in_developmental_origins_of_metabolic_syndrome._In_the_immune_system,_most_of_the_genes_related_to_interferon_were_down-regulated_in_their_expression_with_up-regulation_of_their_promoter_DNA_methylation._The_profiling_also_suggested_diminished_NF-κB_signalling._These_results_suggested_that_maternal_FR_affected_development_of_the_immune_system._We_presented_here_a_list_of_genes_responsible_for_developmental_origins_of_health_and_disease,_which_were_regulated_oppositely_against_adult_CR,_and_commonly_against_aging,_and_also_affected_their_promotor_DNA_methylation._The_present_list_hopefully_contributes_to_prediction_of_risks_for_non_communicable_diseases,_and_also_prediction_of_prenatal_environment_of_nutrition_from_offspring_materials."	NA	"Public_on_Nov_19_2013"	"Mus_musculus,!Sample_organism_ch2"	"PRJNA229161"	NA	"Methylation_profiling_by_genome_tiling_array"	"genomic"	",Mouse_Fetus_Liver_N=6"
"data/GSE53nnn/GSE53753/matrix/metadata.txt.gz"	"GSE53753"	"Transforming_growth_factor_beta-like_stimulated_clone_22_D4_promotes_diabetic_hyperglycemia_and_insulin_resistance_[abdominal_fat]"	"Obesity-related_insulin_resistance_represents_the_core_component_of_the_so-called_Metabolic_Syndrome,_ultimately_promoting_glucose_intolerance,_pancreatic_beta_cell_failure,_and_overt_type_2_diabetes_1_2._Based_on_substantial_side_effects_of_existing_pharmacological_approaches,_efficient_and_safe_insulin_sensitization_and_glucose_control_remain_critical_therapeutic_aims_to_prevent_diabetic_late_complications_3._Here,_we_identify_Transforming_Growth_Factor_beta-like_Stimulated_Clone_(TSC)_22_D4_as_a_critical_molecular_determinant_of_insulin_signaling_and_glucose_handling._Hepatocyte-specific_inactivation_of_TSC22D4_enhanced_insulin_signaling_in_liver_and_skeletal_muscle,_while_hepatic_TSC22D4_overexpression_blunted_insulin_tissue_responses._Consequently,_hepatic_TSC22D4_inhibition_both_prevented_and_reversed_hyperglycemia,_glucose_intolerance,_and_insulin_resistance_in_various_diabetes_mouse_models,_respectively._TSC22D4_was_found_to_exert_its_effects_on_systemic_glucose_homeostasis_-_in_large_parts_-_through_the_transcriptional_regulation_of_the_small_secretory_protein_lipocalin_(LCN)_13_as_demonstrated_by_chromatin_recruitment_and_genetic_rescue_experiments_in_vivo._As_hepatic_TSC22D4_levels_were_found_to_be_elevated_in_human_diabetic_patients,_correlating_with_decreased_insulin_sensitivity_and_hyperglycemia,_our_results_establish_the_inhibition_of_TSC22D4_as_an_attractive_insulin_sensitizing_option_in_diabetes_therapy."	NA	"Public_on_Oct_15_2014"	"Mus_musculus"	"PRJNA232815"	NA	"Expression_profiling_by_array"	"RNA"	"contr_1"
"data/GSE53nnn/GSE53754/matrix/metadata.txt.gz"	"GSE53754"	"Transforming_growth_factor_beta-like_stimulated_clone_22_D4_promotes_diabetic_hyperglycemia_and_insulin_resistance_[skeletal_muscle]"	"Obesity-related_insulin_resistance_represents_the_core_component_of_the_so-called_Metabolic_Syndrome,_ultimately_promoting_glucose_intolerance,_pancreatic_beta_cell_failure,_and_overt_type_2_diabetes_1_2._Based_on_substantial_side_effects_of_existing_pharmacological_approaches,_efficient_and_safe_insulin_sensitization_and_glucose_control_remain_critical_therapeutic_aims_to_prevent_diabetic_late_complications._Here,_we_identify_Transforming_Growth_Factor_beta-like_Stimulated_Clone_(TSC)_22_D4_as_a_critical_molecular_determinant_of_insulin_signaling_and_glucose_handling._Hepatocyte-specific_inactivation_of_TSC22D4_enhanced_insulin_signaling_in_liver_and_skeletal_muscle,_while_hepatic_TSC22D4_overexpression_blunted_insulin_tissue_responses._Consequently,_hepatic_TSC22D4_inhibition_both_prevented_and_reversed_hyperglycemia,_glucose_intolerance,_and_insulin_resistance_in_various_diabetes_mouse_models,_respectively._TSC22D4_was_found_to_exert_its_effects_on_systemic_glucose_homeostasis_–in_large_parts-_through_the_transcriptional_regulation_of_the_small_secretory_protein_lipocalin_(LCN)_13_as_demonstrated_by_chromatin_recruitment_and_genetic_rescue_experiments_in_vivo._As_hepatic_TSC22D4_levels_were_found_to_be_elevated_in_human_diabetic_patients,_correlating_with_decreased_insulin_sensitivity_and_hyperglycemia,_our_results_establish_the_inhibition_of_TSC22D4_as_an_attractive_insulin_sensitizing_option_in_diabetes_therapy."	NA	"Public_on_Oct_15_2014"	"Mus_musculus"	"PRJNA232813"	NA	"Expression_profiling_by_array"	"RNA"	"contr_18"
"data/GSE5nnn/GSE5792/matrix/metadata.txt.gz"	"GSE5792"	"Mild_exercise_training_favorably_modulates_gene_expression_in_human_skeletal_muscle"	"Changes_and_plasticity_in_both_gene_expression_and_protein_signaling_in_skeletal_muscle_is_considered_to_be_a_major_cause_of_metabolic_syndrome,_while_it_has_been_shown_that_mild_exercise_training_at_lactate_threshold_(LT)_intensity_is_a_safe_and_effective_for_prevention_of_metabolic_syndrome._To_elucidate_the_molecular_mechanisms_related_to_the_beneficial_effects_of_LT_training_for_60_min/day_for_5_days/wk_for_12_wk,_we_performed_serial_analysis_of_gene_expression_(SAGE)_to_examine_global_mRNA_expression_in_human_skeletal_muscle._Approximately_57000_SAGE_tags_were_analyzed_for_before_training,_as_well_as_5_days,_6_and_12_wk_after_the_training._The_LT_training_has_coordinately_induced_many_genes_involved_in_mitochondrial_energy_metabolism,_fat_oxidation,_glycolysis_and_creatine_metabolism._Another_molecular_feature_associated_with_this_mild_exercise_regimen_has_been_an_induction_of_many_genes_encoding_for_potent_antioxidant_enzymes_and_molecular_chaperons._Furthermore,_the_training_modulated_the_expression_levels_of_233_novel_transcripts._Thus,_the_current_study_reveals_that_LT_exercise_has_favorably_altered_gene_expression_in_human_skeletal_muscle_to_the_prevention_of_metabolic_syndrome.,Keywords:_transcriptome,_serial_analysis_of_gene_expression,_metabolic_syndrome,_exercise_training,_lactate_threshold"	NA	"Public_on_Sep_09_2006"	"Homo_sapiens"	"PRJNA97153"	NA	"Expression_profiling_by_SAGE"	"SAGE"	"Muscle_biopsies_were_obtained_from_vastus_lateralis_in_men_and_pooled_together._Total_RNA_was_isolated_by_Trizol."
"data/GSE60nnn/GSE60527/matrix/metadata.txt.gz"	"GSE60527"	"Integrated_Control_of_Hepatic_Lipogenesis_vs._Glucose_Production_Requires_FoxO_Transcription_Factors"	"Insulin_integrates_hepatic_glucose_and_lipid_metabolism,_directing_nutrients_to_storage_as_glycogen_and_triglyceride._In_type_2_diabetes,_levels_of_the_former_are_low_and_the_latter_are_exaggerated,_posing_a_pathophysiologic_and_therapeutic_conundrum._A_branching_model1_of_insulin_signaling,_with_FoxO1_presiding_over_glucose_production2-5_and_Srebp–1c_regulating_lipogenesis,6-8_provides_a_potential_explanation._Here_we_illustrate_an_alternative_mechanism_that_integrates_glucose_production_and_lipogenesis_under_the_unifying_control_of_FoxO._Liver–specific_ablation_of_three_FoxOs_(L–FoxO1,3,4)_prevents_the_induction_of_glucose–6–phosphatase_and_the_repression_of_glucokinase_during_fasting,_thus_increasing_lipogenesis_at_the_expense_of_glucose_production._We_document_a_similar_pattern_in_the_early_phases_of_diet-induced_insulin_resistance,_and_propose_that_FoxOs_are_required_to_enable_the_liver_to_direct_nutritionally_derived_carbons_to_glucose_vs._lipid_metabolism._Our_data_underscore_the_heterogeneity_of_hepatic_insulin_resistance_during_progression_from_the_metabolic_syndrome_to_overt_diabetes,_and_the_conceptual_challenge_of_designing_therapies_that_curtail_glucose_production_without_promoting_hepatic_lipid_accumulation.,We_used_microarrays_to_detail_the_change_of_gene_expression_in_liver_after_knocking_out_FoxO1,3_and_4."	"25307742"	"Public_on_Aug_20_2014"	"Mus_musculus"	"PRJNA258469"	NA	"Expression_profiling_by_array"	"RNA"	NA
"data/GSE68nnn/GSE68317/matrix/metadata.txt.gz"	"GSE68317"	"Nuclear_Factor_κB_inducing_kinase_activation_as_a_mechanism_of_pancreatic_beta_cell_failure_in_obesity"	"The_NF-κB_pathway_is_a_master_regulator_of_inflammatory_processes_and_is_implicated_in_insulin_resistance_and_pancreatic_beta_cell_dysfunction_in_the_metabolic_syndrome._While_canonical_NF-κB_signaling_is_well_studied,_there_is_little_information_on_the_divergent_non-canonical_NF-κB_pathway_in_the_context_of_pancreatic_islet_dysfunction_in_diabetes._Here,_we_demonstrate_that_pharmacological_activation_of_the_non-canonical_NF-κB_inducing_kinase_(NIK)_disrupts_glucose_homeostasis_in_zebrafish_in_vivo._Further,_we_identify_NIK_as_a_critical_negative_regulator_of_beta_cell_function_as_pharmacological_NIK_activation_results_in_impaired_glucose-stimulated_insulin_secretion_in_mouse_and_human_islets._NIK_levels_are_elevated_in_pancreatic_islets_isolated_from_diet-induced_obese_(DIO)_mice,_which_exhibit_increased_processing_of_non-canonical_NF-κB_components_p100_to_p52,_and_accumulation_of_RelB._Tumor_necrosis_factor_α_(TNFα)_and_receptor_activator_of_NF-κB_ligand_(RANKL),_two_ligands_associated_with_diabetes,_induce_NIK_in_islets._Mice_with_constitutive_beta_cell_intrinsic_NIK_activation_present_impaired_insulin_secretion_with_DIO._NIK_activation_triggers_the_non-canonical_NF-κB_transcriptional_network_to_induce_genes_identified_in_human_type_2_diabetes_genome-wide_association_studies_linked_to_beta_cell_failure._These_studies_reveal_that_NIK_contributes_a_central_mechanism_for_beta_cell_failure_in_diet-induced_obesity.,We_identify_a_role_for_Nuclear_Factor_inducing_κB_(NIK)_in_pancreatic_beta_cell_failure._NIK_activation_disrupts_glucose_homeostasis_in_zebrafish_in_vivo_and_impairs_glucose-stimulated_insulin_secretion_in_mouse_and_human_islets_in_vitro._NIK_activation_also_perturbs_beta_cell_insulin_secretion_in_a_diet-induced_obesity_mouse_model._These_studies_reveal_that_NIK_contributes_a_central_mechanism_for_beta_cell_failure_in_obesity."	"26122662"	"Public_on_Jun_18_2015"	"Mus_musculus"	"PRJNA282420"	NA	"Expression_profiling_by_array"	"RNA"	"Total_RNA_from_pancreatic_islets_isolated_from_16-week_old_high-fat_diet_fed_beta-cell_specific_TRAF2_knockout_mice_(TRAF2_RIP_Cre),_replicate_1"
